IdBundesland,Bundesland,Landkreis,Altersgruppe,Geschlecht,AnzahlFall,AnzahlTodesfall,ObjectId,Meldedatum,IdLandkreis,Datenstand
6,Hessen,LK Vogelsbergkreis,A35-A59,M,1,0,187102,2020-03-21T00:00:00.000Z,06535,24.03.2020 00:00
6,Hessen,LK Vogelsbergkreis,A35-A59,W,4,0,187103,2020-03-18T00:00:00.000Z,06535,24.03.2020 00:00
6,Hessen,LK Vogelsbergkreis,A35-A59,W,1,0,187104,2020-03-19T00:00:00.000Z,06535,24.03.2020 00:00
6,Hessen,LK Vogelsbergkreis,A35-A59,W,1,0,187105,2020-03-20T00:00:00.000Z,06535,24.03.2020 00:00
6,Hessen,LK Vogelsbergkreis,A35-A59,W,1,0,187106,2020-03-22T00:00:00.000Z,06535,24.03.2020 00:00
6,Hessen,LK Vogelsbergkreis,A60-A79,M,1,0,187107,2020-03-20T00:00:00.000Z,06535,24.03.2020 00:00
6,Hessen,LK Vogelsbergkreis,A60-A79,M,1,0,187108,2020-03-23T00:00:00.000Z,06535,24.03.2020 00:00
6,Hessen,LK Vogelsbergkreis,A60-A79,W,1,0,187109,2020-03-23T00:00:00.000Z,06535,24.03.2020 00:00
6,Hessen,LK Vogelsbergkreis,A80+,W,1,0,187110,2020-03-23T00:00:00.000Z,06535,24.03.2020 00:00
6,Hessen,SK Kassel,A15-A34,M,1,0,187111,2020-03-17T00:00:00.000Z,06611,24.03.2020 00:00
6,Hessen,SK Kassel,A15-A34,M,2,0,187112,2020-03-18T00:00:00.000Z,06611,24.03.2020 00:00
6,Hessen,SK Kassel,A15-A34,M,1,0,187113,2020-03-20T00:00:00.000Z,06611,24.03.2020 00:00
6,Hessen,SK Kassel,A15-A34,M,1,0,187114,2020-03-21T00:00:00.000Z,06611,24.03.2020 00:00
6,Hessen,SK Kassel,A15-A34,W,2,0,187115,2020-03-11T00:00:00.000Z,06611,24.03.2020 00:00
6,Hessen,SK Kassel,A15-A34,W,1,0,187116,2020-03-13T00:00:00.000Z,06611,24.03.2020 00:00
6,Hessen,SK Kassel,A15-A34,W,1,0,187117,2020-03-17T00:00:00.000Z,06611,24.03.2020 00:00
6,Hessen,SK Kassel,A15-A34,W,2,0,187118,2020-03-18T00:00:00.000Z,06611,24.03.2020 00:00
6,Hessen,SK Kassel,A15-A34,W,2,0,187119,2020-03-19T00:00:00.000Z,06611,24.03.2020 00:00
6,Hessen,SK Kassel,A35-A59,M,1,0,187120,2020-03-11T00:00:00.000Z,06611,24.03.2020 00:00
6,Hessen,SK Kassel,A35-A59,M,2,0,187121,2020-03-13T00:00:00.000Z,06611,24.03.2020 00:00
6,Hessen,SK Kassel,A35-A59,M,1,0,187122,2020-03-14T00:00:00.000Z,06611,24.03.2020 00:00
6,Hessen,SK Kassel,A35-A59,M,1,0,187123,2020-03-16T00:00:00.000Z,06611,24.03.2020 00:00
6,Hessen,SK Kassel,A35-A59,M,2,0,187124,2020-03-17T00:00:00.000Z,06611,24.03.2020 00:00
6,Hessen,SK Kassel,A35-A59,M,3,0,187125,2020-03-18T00:00:00.000Z,06611,24.03.2020 00:00
6,Hessen,SK Kassel,A35-A59,M,1,0,187126,2020-03-19T00:00:00.000Z,06611,24.03.2020 00:00
6,Hessen,SK Kassel,A35-A59,M,2,0,187127,2020-03-20T00:00:00.000Z,06611,24.03.2020 00:00
6,Hessen,SK Kassel,A35-A59,W,2,0,187128,2020-03-13T00:00:00.000Z,06611,24.03.2020 00:00
6,Hessen,SK Kassel,A35-A59,W,1,0,187129,2020-03-16T00:00:00.000Z,06611,24.03.2020 00:00
6,Hessen,SK Kassel,A35-A59,W,1,0,187130,2020-03-17T00:00:00.000Z,06611,24.03.2020 00:00
6,Hessen,SK Kassel,A35-A59,W,2,0,187131,2020-03-18T00:00:00.000Z,06611,24.03.2020 00:00
6,Hessen,SK Kassel,A35-A59,W,2,0,187132,2020-03-19T00:00:00.000Z,06611,24.03.2020 00:00
6,Hessen,SK Kassel,A35-A59,W,1,0,187133,2020-03-20T00:00:00.000Z,06611,24.03.2020 00:00
6,Hessen,SK Kassel,A35-A59,W,1,0,187134,2020-03-21T00:00:00.000Z,06611,24.03.2020 00:00
6,Hessen,SK Kassel,A60-A79,M,1,0,187135,2020-03-17T00:00:00.000Z,06611,24.03.2020 00:00
6,Hessen,SK Kassel,A60-A79,M,1,0,187136,2020-03-18T00:00:00.000Z,06611,24.03.2020 00:00
6,Hessen,SK Kassel,A60-A79,M,1,0,187137,2020-03-20T00:00:00.000Z,06611,24.03.2020 00:00
6,Hessen,SK Kassel,A60-A79,M,1,0,187138,2020-03-21T00:00:00.000Z,06611,24.03.2020 00:00
6,Hessen,SK Kassel,A60-A79,W,1,0,187139,2020-03-17T00:00:00.000Z,06611,24.03.2020 00:00
6,Hessen,SK Kassel,A60-A79,W,1,0,187140,2020-03-21T00:00:00.000Z,06611,24.03.2020 00:00
6,Hessen,SK Kassel,A60-A79,W,1,0,187141,2020-03-23T00:00:00.000Z,06611,24.03.2020 00:00
6,Hessen,SK Kassel,A80+,M,1,0,187142,2020-03-17T00:00:00.000Z,06611,24.03.2020 00:00
6,Hessen,LK Fulda,A15-A34,M,1,0,187143,2020-03-09T00:00:00.000Z,06631,24.03.2020 00:00
6,Hessen,LK Fulda,A15-A34,M,1,0,187144,2020-03-14T00:00:00.000Z,06631,24.03.2020 00:00
6,Hessen,LK Fulda,A15-A34,M,1,0,187145,2020-03-16T00:00:00.000Z,06631,24.03.2020 00:00
6,Hessen,LK Fulda,A15-A34,M,4,0,187146,2020-03-18T00:00:00.000Z,06631,24.03.2020 00:00
6,Hessen,LK Fulda,A15-A34,M,2,0,187147,2020-03-19T00:00:00.000Z,06631,24.03.2020 00:00
6,Hessen,LK Fulda,A15-A34,M,1,0,187148,2020-03-20T00:00:00.000Z,06631,24.03.2020 00:00
6,Hessen,LK Fulda,A15-A34,M,6,0,187149,2020-03-23T00:00:00.000Z,06631,24.03.2020 00:00
6,Hessen,LK Fulda,A15-A34,unbekannt,1,0,187150,2020-03-18T00:00:00.000Z,06631,24.03.2020 00:00
6,Hessen,LK Fulda,A15-A34,W,3,0,187151,2020-03-14T00:00:00.000Z,06631,24.03.2020 00:00
6,Hessen,LK Fulda,A15-A34,W,1,0,187152,2020-03-16T00:00:00.000Z,06631,24.03.2020 00:00
6,Hessen,LK Fulda,A15-A34,W,2,0,187153,2020-03-17T00:00:00.000Z,06631,24.03.2020 00:00
6,Hessen,LK Fulda,A15-A34,W,1,0,187154,2020-03-18T00:00:00.000Z,06631,24.03.2020 00:00
6,Hessen,LK Fulda,A15-A34,W,3,0,187155,2020-03-19T00:00:00.000Z,06631,24.03.2020 00:00
6,Hessen,LK Fulda,A15-A34,W,2,0,187156,2020-03-20T00:00:00.000Z,06631,24.03.2020 00:00
6,Hessen,LK Fulda,A15-A34,W,4,0,187157,2020-03-23T00:00:00.000Z,06631,24.03.2020 00:00
6,Hessen,LK Fulda,A35-A59,M,1,0,187158,2020-03-09T00:00:00.000Z,06631,24.03.2020 00:00
6,Hessen,LK Fulda,A35-A59,M,2,0,187159,2020-03-11T00:00:00.000Z,06631,24.03.2020 00:00
6,Hessen,LK Fulda,A35-A59,M,7,0,187160,2020-03-14T00:00:00.000Z,06631,24.03.2020 00:00
6,Hessen,LK Fulda,A35-A59,M,3,0,187161,2020-03-16T00:00:00.000Z,06631,24.03.2020 00:00
6,Hessen,LK Fulda,A35-A59,M,2,0,187162,2020-03-17T00:00:00.000Z,06631,24.03.2020 00:00
6,Hessen,LK Fulda,A35-A59,M,4,0,187163,2020-03-18T00:00:00.000Z,06631,24.03.2020 00:00
6,Hessen,LK Fulda,A35-A59,M,6,0,187164,2020-03-19T00:00:00.000Z,06631,24.03.2020 00:00
6,Hessen,LK Fulda,A35-A59,M,2,0,187165,2020-03-20T00:00:00.000Z,06631,24.03.2020 00:00
6,Hessen,LK Fulda,A35-A59,M,7,0,187166,2020-03-23T00:00:00.000Z,06631,24.03.2020 00:00
6,Hessen,LK Fulda,A35-A59,W,1,0,187167,2020-03-11T00:00:00.000Z,06631,24.03.2020 00:00
6,Hessen,LK Fulda,A35-A59,W,2,0,187168,2020-03-12T00:00:00.000Z,06631,24.03.2020 00:00
6,Hessen,LK Fulda,A35-A59,W,2,0,187169,2020-03-13T00:00:00.000Z,06631,24.03.2020 00:00
6,Hessen,LK Fulda,A35-A59,W,6,0,187170,2020-03-14T00:00:00.000Z,06631,24.03.2020 00:00
6,Hessen,LK Fulda,A35-A59,W,3,0,187171,2020-03-16T00:00:00.000Z,06631,24.03.2020 00:00
6,Hessen,LK Fulda,A35-A59,W,2,0,187172,2020-03-19T00:00:00.000Z,06631,24.03.2020 00:00
6,Hessen,LK Fulda,A35-A59,W,1,0,187173,2020-03-20T00:00:00.000Z,06631,24.03.2020 00:00
6,Hessen,LK Fulda,A35-A59,W,8,0,187174,2020-03-23T00:00:00.000Z,06631,24.03.2020 00:00
6,Hessen,LK Fulda,A60-A79,M,1,0,187175,2020-03-11T00:00:00.000Z,06631,24.03.2020 00:00
6,Hessen,LK Fulda,A60-A79,M,1,0,187176,2020-03-14T00:00:00.000Z,06631,24.03.2020 00:00
6,Hessen,LK Fulda,A60-A79,M,2,0,187177,2020-03-18T00:00:00.000Z,06631,24.03.2020 00:00
6,Hessen,LK Fulda,A60-A79,M,2,0,187178,2020-03-19T00:00:00.000Z,06631,24.03.2020 00:00
6,Hessen,LK Fulda,A60-A79,M,2,0,187179,2020-03-23T00:00:00.000Z,06631,24.03.2020 00:00
6,Hessen,LK Fulda,A60-A79,W,1,0,187180,2020-03-16T00:00:00.000Z,06631,24.03.2020 00:00
6,Hessen,LK Fulda,A60-A79,W,1,0,187181,2020-03-18T00:00:00.000Z,06631,24.03.2020 00:00
6,Hessen,LK Fulda,A60-A79,W,1,0,187182,2020-03-23T00:00:00.000Z,06631,24.03.2020 00:00
6,Hessen,LK Hersfeld-Rotenburg,A15-A34,M,1,0,187183,2020-03-17T00:00:00.000Z,06632,24.03.2020 00:00
6,Hessen,LK Hersfeld-Rotenburg,A15-A34,M,1,0,187184,2020-03-18T00:00:00.000Z,06632,24.03.2020 00:00
6,Hessen,LK Hersfeld-Rotenburg,A15-A34,W,1,0,187185,2020-03-17T00:00:00.000Z,06632,24.03.2020 00:00
6,Hessen,LK Hersfeld-Rotenburg,A35-A59,M,3,0,187186,2020-03-12T00:00:00.000Z,06632,24.03.2020 00:00
6,Hessen,LK Hersfeld-Rotenburg,A35-A59,M,3,0,187187,2020-03-14T00:00:00.000Z,06632,24.03.2020 00:00
6,Hessen,LK Hersfeld-Rotenburg,A35-A59,M,2,0,187188,2020-03-15T00:00:00.000Z,06632,24.03.2020 00:00
6,Hessen,LK Hersfeld-Rotenburg,A35-A59,M,2,0,187189,2020-03-17T00:00:00.000Z,06632,24.03.2020 00:00
6,Hessen,LK Hersfeld-Rotenburg,A35-A59,M,1,0,187190,2020-03-18T00:00:00.000Z,06632,24.03.2020 00:00
6,Hessen,LK Hersfeld-Rotenburg,A35-A59,M,1,0,187191,2020-03-19T00:00:00.000Z,06632,24.03.2020 00:00
6,Hessen,LK Hersfeld-Rotenburg,A35-A59,M,1,0,187192,2020-03-20T00:00:00.000Z,06632,24.03.2020 00:00
6,Hessen,LK Hersfeld-Rotenburg,A35-A59,W,2,0,187193,2020-03-12T00:00:00.000Z,06632,24.03.2020 00:00
6,Hessen,LK Hersfeld-Rotenburg,A35-A59,W,1,0,187194,2020-03-15T00:00:00.000Z,06632,24.03.2020 00:00
6,Hessen,LK Hersfeld-Rotenburg,A35-A59,W,2,0,187195,2020-03-19T00:00:00.000Z,06632,24.03.2020 00:00
6,Hessen,LK Hersfeld-Rotenburg,A35-A59,W,1,0,187196,2020-03-20T00:00:00.000Z,06632,24.03.2020 00:00
6,Hessen,LK Hersfeld-Rotenburg,A35-A59,W,1,0,187197,2020-03-22T00:00:00.000Z,06632,24.03.2020 00:00
6,Hessen,LK Hersfeld-Rotenburg,A60-A79,M,1,0,187198,2020-03-12T00:00:00.000Z,06632,24.03.2020 00:00
6,Hessen,LK Hersfeld-Rotenburg,A60-A79,W,1,0,187199,2020-03-20T00:00:00.000Z,06632,24.03.2020 00:00
6,Hessen,LK Hersfeld-Rotenburg,unbekannt,W,1,0,187200,2020-03-20T00:00:00.000Z,06632,24.03.2020 00:00
6,Hessen,LK Kassel,A15-A34,M,1,0,187201,2020-03-11T00:00:00.000Z,06633,24.03.2020 00:00
6,Hessen,LK Kassel,A15-A34,M,1,0,187202,2020-03-14T00:00:00.000Z,06633,24.03.2020 00:00
6,Hessen,LK Kassel,A15-A34,M,3,0,187203,2020-03-18T00:00:00.000Z,06633,24.03.2020 00:00
6,Hessen,LK Kassel,A15-A34,M,2,0,187204,2020-03-19T00:00:00.000Z,06633,24.03.2020 00:00
6,Hessen,LK Kassel,A15-A34,W,1,0,187205,2020-03-19T00:00:00.000Z,06633,24.03.2020 00:00
6,Hessen,LK Kassel,A35-A59,M,1,0,187206,2020-03-06T00:00:00.000Z,06633,24.03.2020 00:00
6,Hessen,LK Kassel,A35-A59,M,1,0,187207,2020-03-11T00:00:00.000Z,06633,24.03.2020 00:00
6,Hessen,LK Kassel,A35-A59,M,1,0,187208,2020-03-12T00:00:00.000Z,06633,24.03.2020 00:00
6,Hessen,LK Kassel,A35-A59,M,2,0,187209,2020-03-13T00:00:00.000Z,06633,24.03.2020 00:00
6,Hessen,LK Kassel,A35-A59,M,2,0,187210,2020-03-14T00:00:00.000Z,06633,24.03.2020 00:00
6,Hessen,LK Kassel,A35-A59,M,1,0,187211,2020-03-15T00:00:00.000Z,06633,24.03.2020 00:00
6,Hessen,LK Kassel,A35-A59,M,1,0,187212,2020-03-17T00:00:00.000Z,06633,24.03.2020 00:00
6,Hessen,LK Kassel,A35-A59,M,3,0,187213,2020-03-18T00:00:00.000Z,06633,24.03.2020 00:00
6,Hessen,LK Kassel,A35-A59,M,3,0,187214,2020-03-22T00:00:00.000Z,06633,24.03.2020 00:00
6,Hessen,LK Kassel,A35-A59,W,1,0,187215,2020-03-14T00:00:00.000Z,06633,24.03.2020 00:00
6,Hessen,LK Kassel,A35-A59,W,2,0,187216,2020-03-17T00:00:00.000Z,06633,24.03.2020 00:00
6,Hessen,LK Kassel,A35-A59,W,4,0,187217,2020-03-18T00:00:00.000Z,06633,24.03.2020 00:00
6,Hessen,LK Kassel,A35-A59,W,2,0,187218,2020-03-20T00:00:00.000Z,06633,24.03.2020 00:00
6,Hessen,LK Kassel,A35-A59,W,1,0,187219,2020-03-21T00:00:00.000Z,06633,24.03.2020 00:00
6,Hessen,LK Kassel,A35-A59,W,1,0,187220,2020-03-22T00:00:00.000Z,06633,24.03.2020 00:00
6,Hessen,LK Kassel,A35-A59,W,1,0,187221,2020-03-23T00:00:00.000Z,06633,24.03.2020 00:00
6,Hessen,LK Kassel,A60-A79,M,1,0,187222,2020-03-14T00:00:00.000Z,06633,24.03.2020 00:00
6,Hessen,LK Kassel,A60-A79,M,1,0,187223,2020-03-17T00:00:00.000Z,06633,24.03.2020 00:00
6,Hessen,LK Kassel,A60-A79,M,1,0,187224,2020-03-18T00:00:00.000Z,06633,24.03.2020 00:00
6,Hessen,LK Kassel,A60-A79,M,2,0,187225,2020-03-19T00:00:00.000Z,06633,24.03.2020 00:00
6,Hessen,LK Kassel,A60-A79,M,1,0,187226,2020-03-20T00:00:00.000Z,06633,24.03.2020 00:00
6,Hessen,LK Kassel,A60-A79,W,1,0,187227,2020-03-14T00:00:00.000Z,06633,24.03.2020 00:00
6,Hessen,LK Kassel,A60-A79,W,1,0,187228,2020-03-18T00:00:00.000Z,06633,24.03.2020 00:00
6,Hessen,LK Kassel,A60-A79,W,1,0,187229,2020-03-19T00:00:00.000Z,06633,24.03.2020 00:00
6,Hessen,LK Kassel,A60-A79,W,1,0,187230,2020-03-22T00:00:00.000Z,06633,24.03.2020 00:00
6,Hessen,LK Schwalm-Eder-Kreis,A00-A04,M,1,0,187231,2020-03-17T00:00:00.000Z,06634,24.03.2020 00:00
6,Hessen,LK Schwalm-Eder-Kreis,A15-A34,M,1,0,187232,2020-03-12T00:00:00.000Z,06634,24.03.2020 00:00
6,Hessen,LK Schwalm-Eder-Kreis,A15-A34,M,1,0,187233,2020-03-13T00:00:00.000Z,06634,24.03.2020 00:00
6,Hessen,LK Schwalm-Eder-Kreis,A15-A34,M,1,0,187234,2020-03-14T00:00:00.000Z,06634,24.03.2020 00:00
6,Hessen,LK Schwalm-Eder-Kreis,A15-A34,M,2,0,187235,2020-03-17T00:00:00.000Z,06634,24.03.2020 00:00
6,Hessen,LK Schwalm-Eder-Kreis,A15-A34,M,4,0,187236,2020-03-18T00:00:00.000Z,06634,24.03.2020 00:00
6,Hessen,LK Schwalm-Eder-Kreis,A15-A34,M,2,0,187237,2020-03-19T00:00:00.000Z,06634,24.03.2020 00:00
6,Hessen,LK Schwalm-Eder-Kreis,A15-A34,M,2,0,187238,2020-03-21T00:00:00.000Z,06634,24.03.2020 00:00
6,Hessen,LK Schwalm-Eder-Kreis,A15-A34,M,1,0,187239,2020-03-23T00:00:00.000Z,06634,24.03.2020 00:00
6,Hessen,LK Schwalm-Eder-Kreis,A15-A34,W,1,0,187240,2020-03-15T00:00:00.000Z,06634,24.03.2020 00:00
6,Hessen,LK Schwalm-Eder-Kreis,A15-A34,W,2,0,187241,2020-03-17T00:00:00.000Z,06634,24.03.2020 00:00
6,Hessen,LK Schwalm-Eder-Kreis,A15-A34,W,4,0,187242,2020-03-18T00:00:00.000Z,06634,24.03.2020 00:00
6,Hessen,LK Schwalm-Eder-Kreis,A15-A34,W,2,0,187243,2020-03-21T00:00:00.000Z,06634,24.03.2020 00:00
6,Hessen,LK Schwalm-Eder-Kreis,A35-A59,M,2,0,187244,2020-03-12T00:00:00.000Z,06634,24.03.2020 00:00
6,Hessen,LK Schwalm-Eder-Kreis,A35-A59,M,1,0,187245,2020-03-13T00:00:00.000Z,06634,24.03.2020 00:00
6,Hessen,LK Schwalm-Eder-Kreis,A35-A59,M,4,0,187246,2020-03-14T00:00:00.000Z,06634,24.03.2020 00:00
6,Hessen,LK Schwalm-Eder-Kreis,A35-A59,M,5,0,187247,2020-03-17T00:00:00.000Z,06634,24.03.2020 00:00
6,Hessen,LK Schwalm-Eder-Kreis,A35-A59,M,8,0,187248,2020-03-18T00:00:00.000Z,06634,24.03.2020 00:00
6,Hessen,LK Schwalm-Eder-Kreis,A35-A59,M,1,0,187249,2020-03-19T00:00:00.000Z,06634,24.03.2020 00:00
6,Hessen,LK Schwalm-Eder-Kreis,A35-A59,M,1,0,187250,2020-03-20T00:00:00.000Z,06634,24.03.2020 00:00
6,Hessen,LK Schwalm-Eder-Kreis,A35-A59,M,3,0,187251,2020-03-21T00:00:00.000Z,06634,24.03.2020 00:00
6,Hessen,LK Schwalm-Eder-Kreis,A35-A59,M,2,0,187252,2020-03-22T00:00:00.000Z,06634,24.03.2020 00:00
6,Hessen,LK Schwalm-Eder-Kreis,A35-A59,M,1,0,187253,2020-03-23T00:00:00.000Z,06634,24.03.2020 00:00
6,Hessen,LK Schwalm-Eder-Kreis,A35-A59,W,2,0,187254,2020-03-15T00:00:00.000Z,06634,24.03.2020 00:00
6,Hessen,LK Schwalm-Eder-Kreis,A35-A59,W,5,0,187255,2020-03-17T00:00:00.000Z,06634,24.03.2020 00:00
6,Hessen,LK Schwalm-Eder-Kreis,A35-A59,W,2,0,187256,2020-03-18T00:00:00.000Z,06634,24.03.2020 00:00
6,Hessen,LK Schwalm-Eder-Kreis,A35-A59,W,2,0,187257,2020-03-20T00:00:00.000Z,06634,24.03.2020 00:00
6,Hessen,LK Schwalm-Eder-Kreis,A35-A59,W,1,0,187258,2020-03-21T00:00:00.000Z,06634,24.03.2020 00:00
6,Hessen,LK Schwalm-Eder-Kreis,A35-A59,W,2,0,187259,2020-03-23T00:00:00.000Z,06634,24.03.2020 00:00
6,Hessen,LK Schwalm-Eder-Kreis,A60-A79,M,2,0,187260,2020-03-14T00:00:00.000Z,06634,24.03.2020 00:00
6,Hessen,LK Schwalm-Eder-Kreis,A60-A79,M,2,0,187261,2020-03-19T00:00:00.000Z,06634,24.03.2020 00:00
6,Hessen,LK Schwalm-Eder-Kreis,A60-A79,M,1,0,187262,2020-03-20T00:00:00.000Z,06634,24.03.2020 00:00
6,Hessen,LK Schwalm-Eder-Kreis,A60-A79,M,1,0,187263,2020-03-22T00:00:00.000Z,06634,24.03.2020 00:00
6,Hessen,LK Schwalm-Eder-Kreis,A60-A79,M,2,0,187264,2020-03-23T00:00:00.000Z,06634,24.03.2020 00:00
6,Hessen,LK Schwalm-Eder-Kreis,A60-A79,W,1,0,187265,2020-03-20T00:00:00.000Z,06634,24.03.2020 00:00
6,Hessen,LK Waldeck-Frankenberg,A15-A34,M,1,0,187266,2020-03-17T00:00:00.000Z,06635,24.03.2020 00:00
6,Hessen,LK Waldeck-Frankenberg,A15-A34,M,1,0,187267,2020-03-23T00:00:00.000Z,06635,24.03.2020 00:00
6,Hessen,LK Waldeck-Frankenberg,A15-A34,W,1,0,187268,2020-03-17T00:00:00.000Z,06635,24.03.2020 00:00
6,Hessen,LK Waldeck-Frankenberg,A35-A59,M,1,0,187269,2020-03-10T00:00:00.000Z,06635,24.03.2020 00:00
6,Hessen,LK Waldeck-Frankenberg,A35-A59,M,1,0,187270,2020-03-13T00:00:00.000Z,06635,24.03.2020 00:00
6,Hessen,LK Waldeck-Frankenberg,A35-A59,M,4,0,187271,2020-03-17T00:00:00.000Z,06635,24.03.2020 00:00
6,Hessen,LK Waldeck-Frankenberg,A35-A59,M,1,0,187272,2020-03-18T00:00:00.000Z,06635,24.03.2020 00:00
6,Hessen,LK Waldeck-Frankenberg,A35-A59,M,1,0,187273,2020-03-20T00:00:00.000Z,06635,24.03.2020 00:00
6,Hessen,LK Waldeck-Frankenberg,A35-A59,M,2,0,187274,2020-03-21T00:00:00.000Z,06635,24.03.2020 00:00
6,Hessen,LK Waldeck-Frankenberg,A35-A59,M,1,0,187275,2020-03-23T00:00:00.000Z,06635,24.03.2020 00:00
6,Hessen,LK Waldeck-Frankenberg,A35-A59,W,1,0,187276,2020-03-10T00:00:00.000Z,06635,24.03.2020 00:00
6,Hessen,LK Waldeck-Frankenberg,A35-A59,W,1,0,187277,2020-03-12T00:00:00.000Z,06635,24.03.2020 00:00
6,Hessen,LK Waldeck-Frankenberg,A35-A59,W,1,0,187278,2020-03-14T00:00:00.000Z,06635,24.03.2020 00:00
6,Hessen,LK Waldeck-Frankenberg,A35-A59,W,4,0,187279,2020-03-17T00:00:00.000Z,06635,24.03.2020 00:00
6,Hessen,LK Waldeck-Frankenberg,A35-A59,W,1,0,187280,2020-03-18T00:00:00.000Z,06635,24.03.2020 00:00
6,Hessen,LK Waldeck-Frankenberg,A35-A59,W,2,0,187281,2020-03-19T00:00:00.000Z,06635,24.03.2020 00:00
6,Hessen,LK Waldeck-Frankenberg,A60-A79,M,2,0,187282,2020-03-17T00:00:00.000Z,06635,24.03.2020 00:00
6,Hessen,LK Waldeck-Frankenberg,A60-A79,M,1,0,187283,2020-03-18T00:00:00.000Z,06635,24.03.2020 00:00
6,Hessen,LK Waldeck-Frankenberg,A60-A79,M,1,0,187284,2020-03-19T00:00:00.000Z,06635,24.03.2020 00:00
6,Hessen,LK Waldeck-Frankenberg,A60-A79,M,1,0,187285,2020-03-21T00:00:00.000Z,06635,24.03.2020 00:00
6,Hessen,LK Waldeck-Frankenberg,A60-A79,W,1,0,187286,2020-03-05T00:00:00.000Z,06635,24.03.2020 00:00
6,Hessen,LK Waldeck-Frankenberg,A80+,M,1,0,187287,2020-03-21T00:00:00.000Z,06635,24.03.2020 00:00
6,Hessen,LK Waldeck-Frankenberg,A80+,W,1,0,187288,2020-03-20T00:00:00.000Z,06635,24.03.2020 00:00
6,Hessen,LK Waldeck-Frankenberg,unbekannt,M,1,0,187289,2020-03-19T00:00:00.000Z,06635,24.03.2020 00:00
6,Hessen,LK Waldeck-Frankenberg,unbekannt,W,1,0,187290,2020-03-17T00:00:00.000Z,06635,24.03.2020 00:00
6,Hessen,LK Werra-Meißner-Kreis,A15-A34,M,1,0,187291,2020-03-16T00:00:00.000Z,06636,24.03.2020 00:00
6,Hessen,LK Werra-Meißner-Kreis,A35-A59,M,1,0,187292,2020-03-21T00:00:00.000Z,06636,24.03.2020 00:00
6,Hessen,LK Werra-Meißner-Kreis,A60-A79,M,1,0,187293,2020-03-19T00:00:00.000Z,06636,24.03.2020 00:00
6,Hessen,LK Werra-Meißner-Kreis,A60-A79,M,1,0,187294,2020-03-22T00:00:00.000Z,06636,24.03.2020 00:00
6,Hessen,LK Werra-Meißner-Kreis,A60-A79,W,1,0,187295,2020-03-20T00:00:00.000Z,06636,24.03.2020 00:00
7,Rheinland-Pfalz,SK Koblenz,A00-A04,W,1,0,187296,2020-03-19T00:00:00.000Z,07111,24.03.2020 00:00
7,Rheinland-Pfalz,SK Koblenz,A05-A14,W,1,0,187297,2020-03-08T00:00:00.000Z,07111,24.03.2020 00:00
7,Rheinland-Pfalz,SK Koblenz,A15-A34,M,1,0,187298,2020-03-12T00:00:00.000Z,07111,24.03.2020 00:00
7,Rheinland-Pfalz,SK Koblenz,A15-A34,M,3,0,187299,2020-03-16T00:00:00.000Z,07111,24.03.2020 00:00
7,Rheinland-Pfalz,SK Koblenz,A15-A34,M,2,0,187300,2020-03-17T00:00:00.000Z,07111,24.03.2020 00:00
7,Rheinland-Pfalz,SK Koblenz,A15-A34,M,1,0,187301,2020-03-18T00:00:00.000Z,07111,24.03.2020 00:00
7,Rheinland-Pfalz,SK Koblenz,A15-A34,M,2,0,187302,2020-03-21T00:00:00.000Z,07111,24.03.2020 00:00
7,Rheinland-Pfalz,SK Koblenz,A15-A34,W,1,0,187303,2020-03-04T00:00:00.000Z,07111,24.03.2020 00:00
7,Rheinland-Pfalz,SK Koblenz,A15-A34,W,1,0,187304,2020-03-12T00:00:00.000Z,07111,24.03.2020 00:00
7,Rheinland-Pfalz,SK Koblenz,A15-A34,W,1,0,187305,2020-03-16T00:00:00.000Z,07111,24.03.2020 00:00
7,Rheinland-Pfalz,SK Koblenz,A15-A34,W,1,0,187306,2020-03-18T00:00:00.000Z,07111,24.03.2020 00:00
7,Rheinland-Pfalz,SK Koblenz,A15-A34,W,2,0,187307,2020-03-20T00:00:00.000Z,07111,24.03.2020 00:00
7,Rheinland-Pfalz,SK Koblenz,A15-A34,W,1,0,187308,2020-03-22T00:00:00.000Z,07111,24.03.2020 00:00
7,Rheinland-Pfalz,SK Koblenz,A15-A34,W,1,0,187309,2020-03-23T00:00:00.000Z,07111,24.03.2020 00:00
7,Rheinland-Pfalz,SK Koblenz,A35-A59,M,1,0,187310,2020-03-08T00:00:00.000Z,07111,24.03.2020 00:00
7,Rheinland-Pfalz,SK Koblenz,A35-A59,M,1,0,187311,2020-03-10T00:00:00.000Z,07111,24.03.2020 00:00
7,Rheinland-Pfalz,SK Koblenz,A35-A59,M,2,0,187312,2020-03-15T00:00:00.000Z,07111,24.03.2020 00:00
7,Rheinland-Pfalz,SK Koblenz,A35-A59,M,1,0,187313,2020-03-17T00:00:00.000Z,07111,24.03.2020 00:00
7,Rheinland-Pfalz,SK Koblenz,A35-A59,M,4,0,187314,2020-03-19T00:00:00.000Z,07111,24.03.2020 00:00
7,Rheinland-Pfalz,SK Koblenz,A35-A59,M,2,0,187315,2020-03-21T00:00:00.000Z,07111,24.03.2020 00:00
7,Rheinland-Pfalz,SK Koblenz,A35-A59,M,1,0,187316,2020-03-22T00:00:00.000Z,07111,24.03.2020 00:00
